path,key,dtype,example_value,is_github_api_url,fetch_status,error_message,depth
contributors_url.__api__[27],[27],dict,"{'login': 'hayd', 'id': 1931852, 'node_id': 'MDQ6VXNlcjE5MzE4NTI=', 'avatar_url': 'https://avatars.githubusercontent.com/u/1931852?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/hayd', 'html_url': 'https://github.com/hayd', 'followers_url': 'https://api.github.com/users/hayd/followers', 'following_url': 'https://api.github.com/users/hayd/following{/other_user}', 'gists_url': 'https://api.github.com/users/hayd/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/hayd/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/hayd/subscriptions', 'organizations_url': 'https://api.github.com/users/hayd/orgs', 'repos_url': 'https://api.github.com/users/hayd/repos', 'events_url': 'https://api.github.com/users/hayd/events{/privacy}', 'received_events_url': 'https://api.github.com/users/hayd/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False, 'contributions': 160}",False,,,1
contributors_url.__api__[28],[28],dict,"{'login': 'fangchenli', 'id': 7614606, 'node_id': 'MDQ6VXNlcjc2MTQ2MDY=', 'avatar_url': 'https://avatars.githubusercontent.com/u/7614606?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/fangchenli', 'html_url': 'https://github.com/fangchenli', 'followers_url': 'https://api.github.com/users/fangchenli/followers', 'following_url': 'https://api.github.com/users/fangchenli/following{/other_user}', 'gists_url': 'https://api.github.com/users/fangchenli/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/fangchenli/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/fangchenli/subscriptions', 'organizations_url': 'https://api.github.com/users/fangchenli/orgs', 'repos_url': 'https://api.github.com/users/fangchenli/repos', 'events_url': 'https://api.github.com/users/fangchenli/events{/privacy}', 'received_events_url': 'https://api.github.com/users/fangchenli/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False, 'contributions': 156}",False,,,1
contributors_url.__api__[29],[29],dict,"{'login': 'dsaxton', 'id': 2658661, 'node_id': 'MDQ6VXNlcjI2NTg2NjE=', 'avatar_url': 'https://avatars.githubusercontent.com/u/2658661?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/dsaxton', 'html_url': 'https://github.com/dsaxton', 'followers_url': 'https://api.github.com/users/dsaxton/followers', 'following_url': 'https://api.github.com/users/dsaxton/following{/other_user}', 'gists_url': 'https://api.github.com/users/dsaxton/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/dsaxton/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/dsaxton/subscriptions', 'organizations_url': 'https://api.github.com/users/dsaxton/orgs', 'repos_url': 'https://api.github.com/users/dsaxton/repos', 'events_url': 'https://api.github.com/users/dsaxton/events{/privacy}', 'received_events_url': 'https://api.github.com/users/dsaxton/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False, 'contributions': 155}",False,,,1
languages_url,languages_url,str,https://api.github.com/repos/pandas-dev/pandas/languages,True,,,0
languages_url.__api_fetch__,__api_fetch__,dict,https://api.github.com/repos/pandas-dev/pandas/languages,True,success,,0
languages_url.__api__.Python,Python,int,22299478,False,,,1
languages_url.__api__.Cython,Cython,int,1527931,False,,,1
languages_url.__api__.C,C,int,353600,False,,,1
languages_url.__api__.HTML,HTML,int,285657,False,,,1
languages_url.__api__.Meson,Meson,int,13824,False,,,1
languages_url.__api__.CSS,CSS,int,9371,False,,,1
languages_url.__api__.Go Template,Go Template,int,8725,False,,,1
languages_url.__api__.Shell,Shell,int,2561,False,,,1
languages_url.__api__.XSLT,XSLT,int,1196,False,,,1
languages_url.__api__.C++,C++,int,717,False,,,1
languages_url.__api__.Smarty,Smarty,int,127,False,,,1
tags_url,tags_url,str,https://api.github.com/repos/pandas-dev/pandas/tags,True,,,0
tags_url.__api_fetch__,__api_fetch__,list,https://api.github.com/repos/pandas-dev/pandas/tags,True,success,,0
tags_url.__api__[0],[0],dict,"{'name': 'v3.1.0.dev0', 'zipball_url': 'https://api.github.com/repos/pandas-dev/pandas/zipball/refs/tags/v3.1.0.dev0', 'tarball_url': 'https://api.github.com/repos/pandas-dev/pandas/tarball/refs/tags/v3.1.0.dev0', 'commit': {'sha': '1797ba54796ec1dc726cb6dd5039c238caec30a2', 'url': 'https://api.github.com/repos/pandas-dev/pandas/commits/1797ba54796ec1dc726cb6dd5039c238caec30a2'}, 'node_id': 'MDM6UmVmODU4MTI3OnJlZnMvdGFncy92My4xLjAuZGV2MA=='}",False,,,1
tags_url.__api__[1],[1],dict,"{'name': 'v3.0.2', 'zipball_url': 'https://api.github.com/repos/pandas-dev/pandas/zipball/refs/tags/v3.0.2', 'tarball_url': 'https://api.github.com/repos/pandas-dev/pandas/tarball/refs/tags/v3.0.2', 'commit': {'sha': 'ab90747e3dae0e69b1bdbf083820b8075689b34b', 'url': 'https://api.github.com/repos/pandas-dev/pandas/commits/ab90747e3dae0e69b1bdbf083820b8075689b34b'}, 'node_id': 'MDM6UmVmODU4MTI3OnJlZnMvdGFncy92My4wLjI='}",False,,,1
tags_url.__api__[2],[2],dict,"{'name': 'v3.0.1', 'zipball_url': 'https://api.github.com/repos/pandas-dev/pandas/zipball/refs/tags/v3.0.1', 'tarball_url': 'https://api.github.com/repos/pandas-dev/pandas/tarball/refs/tags/v3.0.1', 'commit': {'sha': 'e04b26f375035e5106cb913e47b6db612f4ebb11', 'url': 'https://api.github.com/repos/pandas-dev/pandas/commits/e04b26f375035e5106cb913e47b6db612f4ebb11'}, 'node_id': 'MDM6UmVmODU4MTI3OnJlZnMvdGFncy92My4wLjE='}",False,,,1
tags_url.__api__[3],[3],dict,"{'name': 'v3.0.0', 'zipball_url': 'https://api.github.com/repos/pandas-dev/pandas/zipball/refs/tags/v3.0.0', 'tarball_url': 'https://api.github.com/repos/pandas-dev/pandas/tarball/refs/tags/v3.0.0', 'commit': {'sha': '366ccdfcd8ed1e5543bfb6d4ee0c9bc519898670', 'url': 'https://api.github.com/repos/pandas-dev/pandas/commits/366ccdfcd8ed1e5543bfb6d4ee0c9bc519898670'}, 'node_id': 'MDM6UmVmODU4MTI3OnJlZnMvdGFncy92My4wLjA='}",False,,,1
tags_url.__api__[4],[4],dict,"{'name': 'v3.0.0rc2', 'zipball_url': 'https://api.github.com/repos/pandas-dev/pandas/zipball/refs/tags/v3.0.0rc2', 'tarball_url': 'https://api.github.com/repos/pandas-dev/pandas/tarball/refs/tags/v3.0.0rc2', 'commit': {'sha': 'bb69be8a6c6af980f6dc89d641515502c41880a4', 'url': 'https://api.github.com/repos/pandas-dev/pandas/commits/bb69be8a6c6af980f6dc89d641515502c41880a4'}, 'node_id': 'MDM6UmVmODU4MTI3OnJlZnMvdGFncy92My4wLjByYzI='}",False,,,1
tags_url.__api__[5],[5],dict,"{'name': 'v3.0.0rc1', 'zipball_url': 'https://api.github.com/repos/pandas-dev/pandas/zipball/refs/tags/v3.0.0rc1', 'tarball_url': 'https://api.github.com/repos/pandas-dev/pandas/tarball/refs/tags/v3.0.0rc1', 'commit': {'sha': '72427599b673c58e91c4e96a610fe753e3edc550', 'url': 'https://api.github.com/repos/pandas-dev/pandas/commits/72427599b673c58e91c4e96a610fe753e3edc550'}, 'node_id': 'MDM6UmVmODU4MTI3OnJlZnMvdGFncy92My4wLjByYzE='}",False,,,1
tags_url.__api__[6],[6],dict,"{'name': 'v3.0.0rc0', 'zipball_url': 'https://api.github.com/repos/pandas-dev/pandas/zipball/refs/tags/v3.0.0rc0', 'tarball_url': 'https://api.github.com/repos/pandas-dev/pandas/tarball/refs/tags/v3.0.0rc0', 'commit': {'sha': '1a3230dc5be4c87b8356765ea3b6568d37cb82fd', 'url': 'https://api.github.com/repos/pandas-dev/pandas/commits/1a3230dc5be4c87b8356765ea3b6568d37cb82fd'}, 'node_id': 'MDM6UmVmODU4MTI3OnJlZnMvdGFncy92My4wLjByYzA='}",False,,,1
tags_url.__api__[7],[7],dict,"{'name': 'v3.0.0.dev0', 'zipball_url': 'https://api.github.com/repos/pandas-dev/pandas/zipball/refs/tags/v3.0.0.dev0', 'tarball_url': 'https://api.github.com/repos/pandas-dev/pandas/tarball/refs/tags/v3.0.0.dev0', 'commit': {'sha': 'dc37a6d035474c25932d805cfe50a47b04916a83', 'url': 'https://api.github.com/repos/pandas-dev/pandas/commits/dc37a6d035474c25932d805cfe50a47b04916a83'}, 'node_id': 'MDM6UmVmODU4MTI3OnJlZnMvdGFncy92My4wLjAuZGV2MA=='}",False,,,1
tags_url.__api__[8],[8],dict,"{'name': 'v2.3.3', 'zipball_url': 'https://api.github.com/repos/pandas-dev/pandas/zipball/refs/tags/v2.3.3', 'tarball_url': 'https://api.github.com/repos/pandas-dev/pandas/tarball/refs/tags/v2.3.3', 'commit': {'sha': '9c8bc3e55188c8aff37207a74f1dd144980b8874', 'url': 'https://api.github.com/repos/pandas-dev/pandas/commits/9c8bc3e55188c8aff37207a74f1dd144980b8874'}, 'node_id': 'MDM6UmVmODU4MTI3OnJlZnMvdGFncy92Mi4zLjM='}",False,,,1
tags_url.__api__[9],[9],dict,"{'name': 'v2.3.2', 'zipball_url': 'https://api.github.com/repos/pandas-dev/pandas/zipball/refs/tags/v2.3.2', 'tarball_url': 'https://api.github.com/repos/pandas-dev/pandas/tarball/refs/tags/v2.3.2', 'commit': {'sha': '4665c10899bc413b639194f6fb8665a5c70f7db5', 'url': 'https://api.github.com/repos/pandas-dev/pandas/commits/4665c10899bc413b639194f6fb8665a5c70f7db5'}, 'node_id': 'MDM6UmVmODU4MTI3OnJlZnMvdGFncy92Mi4zLjI='}",False,,,1
tags_url.__api__[10],[10],dict,"{'name': 'v2.3.1', 'zipball_url': 'https://api.github.com/repos/pandas-dev/pandas/zipball/refs/tags/v2.3.1', 'tarball_url': 'https://api.github.com/repos/pandas-dev/pandas/tarball/refs/tags/v2.3.1', 'commit': {'sha': 'c888af6d0bb674932007623c0867e1fbd4bdc2c6', 'url': 'https://api.github.com/repos/pandas-dev/pandas/commits/c888af6d0bb674932007623c0867e1fbd4bdc2c6'}, 'node_id': 'MDM6UmVmODU4MTI3OnJlZnMvdGFncy92Mi4zLjE='}",False,,,1
tags_url.__api__[11],[11],dict,"{'name': 'v2.3.0', 'zipball_url': 'https://api.github.com/repos/pandas-dev/pandas/zipball/refs/tags/v2.3.0', 'tarball_url': 'https://api.github.com/repos/pandas-dev/pandas/tarball/refs/tags/v2.3.0', 'commit': {'sha': '2cc37625532045f4ac55b27176454bbbc9baf213', 'url': 'https://api.github.com/repos/pandas-dev/pandas/commits/2cc37625532045f4ac55b27176454bbbc9baf213'}, 'node_id': 'MDM6UmVmODU4MTI3OnJlZnMvdGFncy92Mi4zLjA='}",False,,,1
tags_url.__api__[12],[12],dict,"{'name': 'v2.3.0.dev0', 'zipball_url': 'https://api.github.com/repos/pandas-dev/pandas/zipball/refs/tags/v2.3.0.dev0', 'tarball_url': 'https://api.github.com/repos/pandas-dev/pandas/tarball/refs/tags/v2.3.0.dev0', 'commit': {'sha': '0eb547b650d8eaa2b994fd7164e10121efb17b26', 'url': 'https://api.github.com/repos/pandas-dev/pandas/commits/0eb547b650d8eaa2b994fd7164e10121efb17b26'}, 'node_id': 'MDM6UmVmODU4MTI3OnJlZnMvdGFncy92Mi4zLjAuZGV2MA=='}",False,,,1
tags_url.__api__[13],[13],dict,"{'name': 'v2.2.3', 'zipball_url': 'https://api.github.com/repos/pandas-dev/pandas/zipball/refs/tags/v2.2.3', 'tarball_url': 'https://api.github.com/repos/pandas-dev/pandas/tarball/refs/tags/v2.2.3', 'commit': {'sha': '0691c5cf90477d3503834d983f69350f250a6ff7', 'url': 'https://api.github.com/repos/pandas-dev/pandas/commits/0691c5cf90477d3503834d983f69350f250a6ff7'}, 'node_id': 'MDM6UmVmODU4MTI3OnJlZnMvdGFncy92Mi4yLjM='}",False,,,1
tags_url.__api__[14],[14],dict,"{'name': 'v2.2.2', 'zipball_url': 'https://api.github.com/repos/pandas-dev/pandas/zipball/refs/tags/v2.2.2', 'tarball_url': 'https://api.github.com/repos/pandas-dev/pandas/tarball/refs/tags/v2.2.2', 'commit': {'sha': 'd9cdd2ee5a58015ef6f4d15c7226110c9aab8140', 'url': 'https://api.github.com/repos/pandas-dev/pandas/commits/d9cdd2ee5a58015ef6f4d15c7226110c9aab8140'}, 'node_id': 'MDM6UmVmODU4MTI3OnJlZnMvdGFncy92Mi4yLjI='}",False,,,1
tags_url.__api__[15],[15],dict,"{'name': 'v2.2.1', 'zipball_url': 'https://api.github.com/repos/pandas-dev/pandas/zipball/refs/tags/v2.2.1', 'tarball_url': 'https://api.github.com/repos/pandas-dev/pandas/tarball/refs/tags/v2.2.1', 'commit': {'sha': 'bdc79c146c2e32f2cab629be240f01658cfb6cc2', 'url': 'https://api.github.com/repos/pandas-dev/pandas/commits/bdc79c146c2e32f2cab629be240f01658cfb6cc2'}, 'node_id': 'MDM6UmVmODU4MTI3OnJlZnMvdGFncy92Mi4yLjE='}",False,,,1
tags_url.__api__[16],[16],dict,"{'name': 'v2.2.0', 'zipball_url': 'https://api.github.com/repos/pandas-dev/pandas/zipball/refs/tags/v2.2.0', 'tarball_url': 'https://api.github.com/repos/pandas-dev/pandas/tarball/refs/tags/v2.2.0', 'commit': {'sha': 'f538741432edf55c6b9fb5d0d496d2dd1d7c2457', 'url': 'https://api.github.com/repos/pandas-dev/pandas/commits/f538741432edf55c6b9fb5d0d496d2dd1d7c2457'}, 'node_id': 'MDM6UmVmODU4MTI3OnJlZnMvdGFncy92Mi4yLjA='}",False,,,1
tags_url.__api__[17],[17],dict,"{'name': 'v2.2.0rc0', 'zipball_url': 'https://api.github.com/repos/pandas-dev/pandas/zipball/refs/tags/v2.2.0rc0', 'tarball_url': 'https://api.github.com/repos/pandas-dev/pandas/tarball/refs/tags/v2.2.0rc0', 'commit': {'sha': 'd4c8d82b52045f49a0bb1d762968918a06886ae9', 'url': 'https://api.github.com/repos/pandas-dev/pandas/commits/d4c8d82b52045f49a0bb1d762968918a06886ae9'}, 'node_id': 'MDM6UmVmODU4MTI3OnJlZnMvdGFncy92Mi4yLjByYzA='}",False,,,1
tags_url.__api__[18],[18],dict,"{'name': 'v2.2.0dev0', 'zipball_url': 'https://api.github.com/repos/pandas-dev/pandas/zipball/refs/tags/v2.2.0dev0', 'tarball_url': 'https://api.github.com/repos/pandas-dev/pandas/tarball/refs/tags/v2.2.0dev0', 'commit': {'sha': '49ca01ba9023b677f2b2d1c42e99f45595258b74', 'url': 'https://api.github.com/repos/pandas-dev/pandas/commits/49ca01ba9023b677f2b2d1c42e99f45595258b74'}, 'node_id': 'MDM6UmVmODU4MTI3OnJlZnMvdGFncy92Mi4yLjBkZXYw'}",False,,,1
tags_url.__api__[19],[19],dict,"{'name': 'v2.2.0.dev0', 'zipball_url': 'https://api.github.com/repos/pandas-dev/pandas/zipball/refs/tags/v2.2.0.dev0', 'tarball_url': 'https://api.github.com/repos/pandas-dev/pandas/tarball/refs/tags/v2.2.0.dev0', 'commit': {'sha': '49ca01ba9023b677f2b2d1c42e99f45595258b74', 'url': 'https://api.github.com/repos/pandas-dev/pandas/commits/49ca01ba9023b677f2b2d1c42e99f45595258b74'}, 'node_id': 'MDM6UmVmODU4MTI3OnJlZnMvdGFncy92Mi4yLjAuZGV2MA=='}",False,,,1
tags_url.__api__[20],[20],dict,"{'name': 'v2.1.4', 'zipball_url': 'https://api.github.com/repos/pandas-dev/pandas/zipball/refs/tags/v2.1.4', 'tarball_url': 'https://api.github.com/repos/pandas-dev/pandas/tarball/refs/tags/v2.1.4', 'commit': {'sha': 'a671b5a8bf5dd13fb19f0e88edc679bc9e15c673', 'url': 'https://api.github.com/repos/pandas-dev/pandas/commits/a671b5a8bf5dd13fb19f0e88edc679bc9e15c673'}, 'node_id': 'MDM6UmVmODU4MTI3OnJlZnMvdGFncy92Mi4xLjQ='}",False,,,1
tags_url.__api__[21],[21],dict,"{'name': 'v2.1.3', 'zipball_url': 'https://api.github.com/repos/pandas-dev/pandas/zipball/refs/tags/v2.1.3', 'tarball_url': 'https://api.github.com/repos/pandas-dev/pandas/tarball/refs/tags/v2.1.3', 'commit': {'sha': '2a953cf80b77e4348bf50ed724f8abc0d814d9dd', 'url': 'https://api.github.com/repos/pandas-dev/pandas/commits/2a953cf80b77e4348bf50ed724f8abc0d814d9dd'}, 'node_id': 'MDM6UmVmODU4MTI3OnJlZnMvdGFncy92Mi4xLjM='}",False,,,1
tags_url.__api__[22],[22],dict,"{'name': 'v2.1.2', 'zipball_url': 'https://api.github.com/repos/pandas-dev/pandas/zipball/refs/tags/v2.1.2', 'tarball_url': 'https://api.github.com/repos/pandas-dev/pandas/tarball/refs/tags/v2.1.2', 'commit': {'sha': 'a60ad39b4a9febdea9a59d602dad44b1538b0ea5', 'url': 'https://api.github.com/repos/pandas-dev/pandas/commits/a60ad39b4a9febdea9a59d602dad44b1538b0ea5'}, 'node_id': 'MDM6UmVmODU4MTI3OnJlZnMvdGFncy92Mi4xLjI='}",False,,,1
tags_url.__api__[23],[23],dict,"{'name': 'v2.1.1', 'zipball_url': 'https://api.github.com/repos/pandas-dev/pandas/zipball/refs/tags/v2.1.1', 'tarball_url': 'https://api.github.com/repos/pandas-dev/pandas/tarball/refs/tags/v2.1.1', 'commit': {'sha': 'e86ed377639948c64c429059127bcf5b359ab6be', 'url': 'https://api.github.com/repos/pandas-dev/pandas/commits/e86ed377639948c64c429059127bcf5b359ab6be'}, 'node_id': 'MDM6UmVmODU4MTI3OnJlZnMvdGFncy92Mi4xLjE='}",False,,,1
